date,id,name,y_items,y_actual_cost,x_items,x_actual_cost
2021-10-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",52536,500424.72,0,0
2021-10-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",54853,574326.47,0,0
2021-10-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",55331,590336.52,0,0
2021-10-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",55406,620136.3,0,0
2021-10-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",55785,556086.02,0,0
2021-10-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",57301,593921.86,0,0
2021-10-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",57552,621501.49,0,0
2021-10-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",62849,489038.29,0,0
2021-10-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",68345,689795.72,0,0
2021-10-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",68834,757088.29,0,0
2021-10-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",74913,678664.83,0,0
2021-10-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",76846,800567.34,0,0
2021-10-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",78844,772977.01,0,0
2021-10-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",82921,859335.73,0,0
2021-10-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",95406,862435.21,0,0
2021-10-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",111182,1085170.74,0,0
2021-10-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",144551,1279033.47,0,0
2021-10-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",159418,1458024.44,0,0
2021-10-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",212008,1477518.53,0,0
2021-11-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",20193,242396.88,0,0
2021-11-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",21999,273348.93,0,0
2021-11-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",22401,269660.16,0,0
2021-11-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",28682,320882.98,0,0
2021-11-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",28907,331623.61,0,0
2021-11-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",31171,451552.47,0,0
2021-11-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",32318,308808.64,0,0
2021-11-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",33525,361251.89,0,0
2021-11-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",33680,335182.4,0,0
2021-11-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",34817,337765.32,0,0
2021-11-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",37304,397954.17,0,0
2021-11-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",39110,352890.8,0,0
2021-11-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",39220,376033.79,0,0
2021-11-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",40690,413493.08,0,0
2021-11-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",42652,469056.28,0,0
2021-11-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",43631,486616.07,0,0
2021-11-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",49078,498041.3,0,0
2021-11-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",49218,520908.3,0,0
2021-11-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",50393,483707.08,0,0
2021-11-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",50992,419606.84,0,0
2021-11-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",51700,571973.34,0,0
2021-11-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",52105,614136.06,0,0
2021-11-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",53603,518561.56,0,0
2021-11-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",53744,553632.48,0,0
2021-11-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",56219,603764.59,0,0
2021-11-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",57367,646638.85,0,0
2021-11-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",57591,634259.83,0,0
2021-11-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",58512,589439.86,0,0
2021-11-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",59394,623388.04,0,0
2021-11-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",59961,656361.47,0,0
2021-11-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",64643,492586.3,0,0
2021-11-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",70194,715784.93,0,0
2021-11-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",71004,785738.53,0,0
2021-11-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",77787,732908.96,0,0
2021-11-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",80076,874635.49,0,0
2021-11-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",82188,796875.58,0,0
2021-11-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",85538,900426.96,0,0
2021-11-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",97746,873042.43,0,0
2021-11-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",116883,1152934.92,0,0
2021-11-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",149724,1328027.36,0,0
2021-11-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",163616,1485839.41,0,0
2021-11-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",215032,1508359.52,0,0
2021-12-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",22006,258664.19,0,0
2021-12-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",23802,284215.17,0,0
2021-12-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",24528,296582.5,0,0
2021-12-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",30236,345406.86,0,0
2021-12-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",31088,346989.66,0,0
2021-12-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",32698,312204.43,0,0
2021-12-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",33063,456976.06,0,0
2021-12-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",35235,346859.04,0,0
2021-12-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",35248,381257.23,0,0
2021-12-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",36660,360563.41,0,0
2021-12-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",38494,417001.42,0,0
2021-12-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",40314,360540.01,0,0
2021-12-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",41209,405028.41,0,0
2021-12-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",42983,454448.95,0,0
2021-12-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",44665,485661.2,0,0
2021-12-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",45019,519142.86,0,0
2021-12-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",51278,538251.64,0,0
2021-12-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",52892,577115.92,0,0
2021-12-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",53430,518951.41,0,0
2021-12-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",53692,435369.58,0,0
2021-12-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",54993,644821.87,0,0
2021-12-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",55179,612381.21,0,0
2021-12-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",57142,580333.75,0,0
2021-12-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",57956,609727.91,0,0
2021-12-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",58529,556595.81,0,0
2021-12-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",60104,670742.09,0,0
2021-12-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",60538,696892.66,0,0
2021-12-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",60967,654503.81,0,0
2021-12-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",61677,621184.6,0,0
2021-12-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",62737,646289.95,0,0
2021-12-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",67266,522890.08,0,0
2021-12-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",72316,744736.31,0,0
2021-12-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",76138,845559.71,0,0
2021-12-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",81892,772074.79,0,0
2021-12-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",84141,924558.44,0,0
2021-12-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",86064,850784.55,0,0
2021-12-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",89966,926471.66,0,0
2021-12-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",103481,950170.63,0,0
2021-12-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",121332,1198188.69,0,0
2021-12-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",157240,1392971.36,0,0
2021-12-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",172815,1588811.06,0,0
2021-12-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",229539,1599944.1,0,0
2022-01-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",20263,219142.74,0,0
2022-01-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",21443,243080.87,0,0
2022-01-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",22400,253723.04,0,0
2022-01-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",28249,293746.07,0,0
2022-01-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",28569,307739.52,0,0
2022-01-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",30906,412637.47,0,0
2022-01-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",30988,283475.62,0,0
2022-01-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",33096,329802.35,0,0
2022-01-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",33870,317430.13,0,0
2022-01-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",34036,328562.47,0,0
2022-01-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",36430,375108.85,0,0
2022-01-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",38737,349026.83,0,0
2022-01-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",39134,331739.45,0,0
2022-01-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",39202,386654.13,0,0
2022-01-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",41701,433485.64,0,0
2022-01-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",43287,463438.1,0,0
2022-01-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",49598,503915.88,0,0
2022-01-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",49803,439364.7,0,0
2022-01-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",49834,500622.01,0,0
2022-01-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",50495,413142.05,0,0
2022-01-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",51762,546298.63,0,0
2022-01-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",52037,564018.85,0,0
2022-01-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",53361,515158.81,0,0
2022-01-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",54569,495281.59,0,0
2022-01-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",56269,562208.34,0,0
2022-01-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",56592,544992.41,0,0
2022-01-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",56935,580295.72,0,0
2022-01-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",57327,616498.59,0,0
2022-01-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",58754,579679.53,0,0
2022-01-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",58959,608848.15,0,0
2022-01-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",63996,463382.82,0,0
2022-01-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",70321,743192.77,0,0
2022-01-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",71300,687044.45,0,0
2022-01-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",76008,677993.61,0,0
2022-01-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",78381,802802.14,0,0
2022-01-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",81147,759240.08,0,0
2022-01-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",84595,835714.31,0,0
2022-01-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",95811,826229.21,0,0
2022-01-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",113795,1069478.26,0,0
2022-01-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",147394,1228708.91,0,0
2022-01-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",161291,1392093.59,0,0
2022-01-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",212667,1427594.57,0,0
2022-02-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",19231,207014.39,0,0
2022-02-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",20406,230895.27,0,0
2022-02-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",20818,248684.46,0,0
2022-02-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",26394,278785.78,0,0
2022-02-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",27564,297862.46,0,0
2022-02-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",28788,373863.3,0,0
2022-02-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",29065,258101.43,0,0
2022-02-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",30983,321929.44,0,0
2022-02-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",31241,287761.44,0,0
2022-02-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",31511,290011.18,0,0
2022-02-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",33435,336058.93,0,0
2022-02-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",35680,319555.9,0,0
2022-02-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",36234,306635.42,0,0
2022-02-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",37829,356422.15,0,0
2022-02-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",39558,405909.05,0,0
2022-02-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",41703,448718.59,0,0
2022-02-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",46104,460383.83,0,0
2022-02-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",46199,452428.44,0,0
2022-02-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",47385,426749.75,0,0
2022-02-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",47563,375026.25,0,0
2022-02-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",48426,517389.14,0,0
2022-02-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",48954,543723.34,0,0
2022-02-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",50541,477142.5,0,0
2022-02-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",51179,461557.1,0,0
2022-02-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",52706,503964.31,0,0
2022-02-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",53091,499164.73,0,0
2022-02-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",53882,550308.03,0,0
2022-02-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",53885,559470.78,0,0
2022-02-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",54362,587274.53,0,0
2022-02-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",55370,558735.07,0,0
2022-02-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",59067,417295.75,0,0
2022-02-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",66178,638496.85,0,0
2022-02-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",67768,709721.79,0,0
2022-02-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",71334,630119.32,0,0
2022-02-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",74200,761407.27,0,0
2022-02-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",76664,713959.65,0,0
2022-02-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",79034,771460.41,0,0
2022-02-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",90106,773569.67,0,0
2022-02-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",108367,1022430.36,0,0
2022-02-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",138522,1159941.71,0,0
2022-02-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",151584,1309406.18,0,0
2022-02-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",200225,1323009.04,0,0
2022-03-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",21782,244842.06,0,0
2022-03-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",23196,267685.36,0,0
2022-03-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",23814,269307.74,0,0
2022-03-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",29872,328984.71,0,0
2022-03-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",30490,328807.6,0,0
2022-03-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",31736,291612.53,0,0
2022-03-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",32396,439063.42,0,0
2022-03-01,QGH,"NHS HEREFORDSHIRE AND WORCESTERSHIRE INTEGRATED CARE BOARD",35009,367946.98,0,0
2022-03-01,QHG,"NHS BEDFORDSHIRE, LUTON AND MILTON KEYNES INTEGRATED CARE BOARD",35178,334384,0,0
2022-03-01,QPM,"NHS NORTHAMPTONSHIRE INTEGRATED CARE BOARD",36212,333805.77,0,0
2022-03-01,QUY,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE INTEGRATED CARE BOARD",38171,402442.37,0,0
2022-03-01,QUE,"NHS CAMBRIDGESHIRE AND PETERBOROUGH INTEGRATED CARE BOARD",40607,335214.24,0,0
2022-03-01,QOX,"NHS BATH AND NORTH EAST SOMERSET, SWINDON AND WILTSHIRE INTEGRATED CARE BOARD",41558,381182.83,0,0
2022-03-01,QWU,"NHS COVENTRY AND WARWICKSHIRE INTEGRATED CARE BOARD",42602,413057.76,0,0
2022-03-01,QK1,"NHS LEICESTER, LEICESTERSHIRE AND RUTLAND INTEGRATED CARE BOARD",44337,455045.21,0,0
2022-03-01,QMJ,"NHS NORTH CENTRAL LONDON INTEGRATED CARE BOARD",46360,504386.08,0,0
2022-03-01,QWE,"NHS SOUTH WEST LONDON INTEGRATED CARE BOARD",51637,520376.93,0,0
2022-03-01,QH8,"NHS MID AND SOUTH ESSEX INTEGRATED CARE BOARD",52099,527600.08,0,0
2022-03-01,QJ2,"NHS DERBY AND DERBYSHIRE INTEGRATED CARE BOARD",52577,460711.92,0,0
2022-03-01,QJM,"NHS LINCOLNSHIRE INTEGRATED CARE BOARD",53762,438691.69,0,0
2022-03-01,QM7,"NHS HERTFORDSHIRE AND WEST ESSEX INTEGRATED CARE BOARD",55464,606969.42,0,0
2022-03-01,QHL,"NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD",55926,616453.93,0,0
2022-03-01,QT1,"NHS NOTTINGHAM AND NOTTINGHAMSHIRE INTEGRATED CARE BOARD",56511,547005.89,0,0
2022-03-01,QJG,"NHS SUFFOLK AND NORTH EAST ESSEX INTEGRATED CARE BOARD",57228,526633.87,0,0
2022-03-01,QKK,"NHS SOUTH EAST LONDON INTEGRATED CARE BOARD",58269,605392.96,0,0
2022-03-01,QU9,"NHS BUCKINGHAMSHIRE, OXFORDSHIRE AND BERKSHIRE WEST INTEGRATED CARE BOARD",59602,653887.81,0,0
2022-03-01,QJK,"NHS DEVON INTEGRATED CARE BOARD",60489,589095.96,0,0
2022-03-01,QUA,"NHS BLACK COUNTRY INTEGRATED CARE BOARD",61468,628509.99,0,0
2022-03-01,QMF,"NHS NORTH EAST LONDON INTEGRATED CARE BOARD",61583,646877.69,0,0
2022-03-01,QNC,"NHS STAFFORDSHIRE AND STOKE-ON-TRENT INTEGRATED CARE BOARD",62177,604055.95,0,0
2022-03-01,QMM,"NHS NORFOLK AND WAVENEY INTEGRATED CARE BOARD",66397,479335.44,0,0
2022-03-01,QRV,"NHS NORTH WEST LONDON INTEGRATED CARE BOARD",73666,718086.88,0,0
2022-03-01,QRL,"NHS HAMPSHIRE AND ISLE OF WIGHT INTEGRATED CARE BOARD",75796,788019,0,0
2022-03-01,QF7,"NHS SOUTH YORKSHIRE INTEGRATED CARE BOARD",80545,717331.35,0,0
2022-03-01,QNX,"NHS SUSSEX INTEGRATED CARE BOARD",82959,835891.59,0,0
2022-03-01,QOQ,"NHS HUMBER AND NORTH YORKSHIRE INTEGRATED CARE BOARD",85616,799326.71,0,0
2022-03-01,QKS,"NHS KENT AND MEDWAY INTEGRATED CARE BOARD",89670,884638.23,0,0
2022-03-01,QE1,"NHS LANCASHIRE AND SOUTH CUMBRIA INTEGRATED CARE BOARD",103346,882128.26,0,0
2022-03-01,QWO,"NHS WEST YORKSHIRE INTEGRATED CARE BOARD",119479,1098539.49,0,0
2022-03-01,QYG,"NHS CHESHIRE AND MERSEYSIDE INTEGRATED CARE BOARD",158032,1302677.74,0,0
2022-03-01,QOP,"NHS GREATER MANCHESTER INTEGRATED CARE BOARD",173390,1494916.44,0,0
2022-03-01,QHM,"NHS NORTH EAST AND NORTH CUMBRIA INTEGRATED CARE BOARD",228116,1510626.09,0,0
2022-04-01,QOC,"NHS SHROPSHIRE, TELFORD AND WREKIN INTEGRATED CARE BOARD",19741,221278.66,0,0
2022-04-01,QNQ,"NHS FRIMLEY INTEGRATED CARE BOARD",21866,246015.82,0,0
2022-04-01,QSL,"NHS SOMERSET INTEGRATED CARE BOARD",22200,262152.79,0,0
2022-04-01,QVV,"NHS DORSET INTEGRATED CARE BOARD",27923,296243.25,0,0
2022-04-01,QT6,"NHS CORNWALL AND THE ISLES OF SCILLY INTEGRATED CARE BOARD",29442,312278.51,0,0
2022-04-01,QXU,"NHS SURREY HEARTLANDS INTEGRATED CARE BOARD",30403,396222.07,0,0
2022-04-01,QR1,"NHS GLOUCESTERSHIRE INTEGRATED CARE BOARD",31694,279537.62,0,0
